Time [s],Current [A],Voltage [V],Temperature [°C],SoC [%],HVAC,SegmentType
56,-96.42727272727274,375.5736363636364,12.0,85.0,False,driving
57,-125.44666666666666,372.0511111111112,12.0,85.0,False,driving
58,-99.0418181818182,374.4154545454545,12.0,85.0,False,driving
59,-72.86444444444444,377.24555555555554,12.0,85.0,False,driving
60,-64.7909090909091,378.1845454545455,12.0,85.0,False,driving
61,-83.61444444444444,376.09222222222223,12.0,84.67,False,driving
62,-96.45727272727272,374.4218181818182,12.0,84.5,False,driving
63,-84.69333333333333,375.5022222222222,12.0,84.5,False,driving
64,-68.86,377.0918181818182,12.0,84.5,False,driving
65,-44.71888888888889,379.9111111111111,12.0,84.5,False,driving
66,-39.92090909090909,380.5436363636363,12.0,84.5,False,driving
67,-38.38555555555556,380.7344444444445,12.0,84.5,False,driving
68,-37.123636363636365,380.91909090909087,12.0,84.5,False,driving
69,-2.065555555555555,384.6466666666667,12.0,84.5,False,driving
70,41.38,390.04090909090905,12.0,84.5,False,driving
71,0.3844444444444445,385.8211111111111,12.0,84.5,False,driving
72,-11.942727272727272,384.47181818181815,12.0,84.5,False,driving
73,-27.642222222222223,382.78222222222223,12.0,84.5,False,driving
74,-74.59272727272727,377.4081818181818,12.0,84.5,False,driving
75,-81.39666666666668,376.2255555555556,12.0,84.5,False,driving
76,-76.01363636363637,376.62,12.0,84.5,False,driving
77,-61.446666666666665,377.98777777777775,12.0,84.5,False,driving
78,-31.328181818181815,381.43,12.0,84.5,False,driving
79,-5.397777777777778,384.4255555555556,12.0,84.5,False,driving
80,14.512727272727272,386.8818181818182,12.0,84.5,False,driving
81,7.967777777777777,386.4644444444445,12.0,84.5,False,driving
82,-7.1463636363636365,384.8936363636364,12.0,84.5,False,driving
83,-14.664444444444444,384.0633333333333,12.0,84.5,False,driving
84,-4.758181818181819,385.0945454545454,12.0,84.5,False,driving
85,13.813333333333333,387.3122222222222,12.0,84.5,False,driving
86,11.210909090909093,387.1836363636364,12.0,84.5,False,driving
87,-1.1133333333333335,385.9911111111112,12.0,84.5,False,driving
88,-9.183636363636364,385.10090909090906,12.0,84.5,False,driving
89,-15.025555555555554,384.3544444444444,12.0,84.5,False,driving
90,-15.794545454545457,384.3054545454545,12.0,84.5,False,driving
91,-26.36555555555556,383.0488888888889,12.0,84.0,False,driving
92,-62.36181818181819,379.1072727272728,12.0,84.0,False,driving
93,-69.83111111111111,377.62111111111113,12.0,84.0,False,driving
94,-32.334545454545456,381.7827272727272,12.0,84.0,False,driving
95,-27.432222222222222,382.37888888888887,12.0,84.0,False,driving
96,-36.96909090909091,381.4290909090909,12.0,84.0,False,driving
97,-51.34111111111111,379.8044444444444,12.0,84.0,False,driving
98,-55.25636363636364,379.14818181818185,12.0,84.0,False,driving
99,-25.5,382.34777777777776,12.0,84.0,False,driving
100,-18.523636363636363,383.3081818181818,12.0,84.0,False,driving
101,-29.203333333333333,382.22,12.0,84.0,False,driving
102,-16.885454545454547,383.5081818181818,12.0,84.0,False,driving
103,5.457777777777777,386.1255555555556,12.0,84.0,False,driving
104,-5.55,385.1045454545454,12.0,84.0,False,driving
105,-19.941111111111116,383.49888888888887,12.0,84.0,False,driving
106,-65.13727272727273,378.6154545454545,12.0,84.0,False,driving
107,-101.23666666666666,374.0866666666666,12.0,84.0,False,driving
108,-48.559090909090905,379.4218181818182,12.0,84.0,False,driving
109,-22.866666666666667,382.4766666666667,12.0,84.0,False,driving
110,-12.61,383.7709090909091,12.0,84.0,False,driving
111,-12.78,383.9588888888889,12.0,84.0,False,driving
112,-13.447272727272727,383.94545454545454,12.0,84.0,False,driving
113,-13.658888888888889,383.96333333333337,12.0,84.0,False,driving
114,-19.76,383.31545454545454,12.0,84.0,False,driving
115,-30.127777777777776,382.07444444444445,12.0,84.0,False,driving
116,-35.66090909090909,381.53,12.0,84.0,False,driving
117,-41.41,380.7344444444445,12.0,84.0,False,driving
118,-39.79545454545455,380.8,12.0,83.5,False,driving
119,-35.47555555555555,381.2255555555556,12.0,83.5,False,driving
120,-19.51818181818182,383.03545454545457,12.0,83.5,False,driving
121,-7.862222222222223,384.4533333333333,12.0,83.5,False,driving
122,-0.1263636363636363,385.38818181818186,12.0,83.5,False,driving
123,4.54111111111111,386.0655555555556,12.0,83.5,False,driving
124,-4.854545454545455,385.2018181818182,12.0,83.5,False,driving
125,-9.112222222222222,384.7511111111111,12.0,83.5,False,driving
126,-20.81,383.4045454545454,12.0,83.5,False,driving
127,-20.950000000000003,383.2655555555555,12.0,83.5,False,driving
128,-16.995454545454546,383.76454545454544,12.0,83.5,False,driving
129,-20.49,383.4188888888889,12.0,83.5,False,driving
130,-57.13999999999999,379.38272727272727,12.0,83.5,False,driving
131,-87.65333333333334,375.55,12.0,83.5,False,driving
132,-48.77818181818181,379.4836363636363,12.0,83.5,False,driving
133,-20.815555555555555,382.7000000000001,12.0,83.5,False,driving
134,-13.590909090909092,383.7381818181818,12.0,83.5,False,driving
135,-13.85888888888889,383.7633333333333,12.0,83.5,False,driving
136,-15.794545454545457,383.65,12.0,83.5,False,driving
137,-11.66777777777778,384.07,12.0,83.5,False,driving
138,-11.460909090909093,384.1809090909091,12.0,83.5,False,driving
139,-6.164444444444445,384.8355555555556,12.0,83.5,False,driving
140,-7.859090909090909,384.7663636363637,12.0,83.5,False,driving
141,-19.185555555555556,383.54,12.0,83.5,False,driving
142,-31.569090909090907,382.02818181818185,12.0,83.5,False,driving
143,-38.26222222222222,381.21777777777777,12.0,83.5,False,driving
144,-35.805454545454545,381.37,12.0,83.5,False,driving
145,-14.107777777777777,383.68,12.0,83.5,False,driving
146,-16.324545454545454,383.5863636363636,12.0,83.5,False,driving
147,-30.11555555555556,382.13,12.0,83.5,False,driving
148,-35.232727272727274,381.44,12.0,83.5,False,driving
149,-20.674444444444443,383.0511111111112,12.0,83.5,False,driving
150,-23.61,382.8045454545455,12.0,83.5,False,driving
151,-34.20555555555556,381.6055555555556,12.0,83.5,False,driving
152,-35.10181818181818,381.4145454545455,12.0,83.5,False,driving
153,-39.31111111111111,380.8911111111111,12.0,83.5,False,driving
154,-42.53,380.4472727272727,12.0,83.0,False,driving
155,-60.03777777777778,378.4911111111112,12.0,83.0,False,driving
156,-74.56818181818181,376.6445454545455,12.0,83.0,False,driving
157,-69.39777777777778,376.9133333333333,12.0,83.0,False,driving
158,6.532727272727274,385.00909090909096,12.0,83.0,False,driving
159,75.49888888888889,393.4344444444444,12.0,83.0,False,driving
160,55.04545454545455,391.9436363636364,12.0,83.0,False,driving
161,10.927777777777775,387.3255555555556,12.0,83.0,False,driving
162,-9.4,384.8490909090909,12.0,83.0,False,driving
163,-24.93555555555556,383.1711111111111,12.0,83.0,False,driving
164,-88.05272727272727,375.92545454545456,12.0,83.0,False,driving
165,-70.53666666666668,377.2022222222222,12.0,83.0,False,driving
166,-37.10454545454545,380.75,12.0,83.0,False,driving
167,-17.09777777777778,383.1611111111111,12.0,83.0,False,driving
168,-8.893636363636363,384.2172727272728,12.0,83.0,False,driving
169,-6.188888888888889,384.65333333333336,12.0,83.0,False,driving
170,-0.9836363636363636,385.24545454545455,12.0,83.0,False,driving
171,22.49777777777778,387.9622222222222,12.0,83.0,False,driving
172,32.95272727272727,389.4054545454546,12.0,83.0,False,driving
173,24.11888888888889,388.7644444444445,12.0,83.0,False,driving
174,-0.7727272727272727,386.0290909090909,12.0,83.0,False,driving
175,-8.038888888888888,385.1188888888889,12.0,83.0,False,driving
176,-13.755454545454546,384.4154545454545,12.0,83.0,False,driving
177,-13.484444444444444,384.3522222222222,12.0,83.0,False,driving
178,-11.44181818181818,384.66909090909087,12.0,83.0,False,driving
179,0.8222222222222223,385.9922222222222,12.0,83.0,False,driving
180,17.157272727272726,387.8290909090909,12.0,83.0,False,driving
181,26.715555555555557,389.1744444444445,12.0,83.0,False,driving
182,16.061818181818182,388.1990909090909,12.0,83.0,False,driving
183,20.141111111111112,388.57,12.0,83.0,False,driving
184,10.663636363636364,387.70454545454544,12.0,83.0,False,driving
185,-1.0733333333333333,386.38,12.0,83.0,False,driving
186,8.305454545454545,387.3963636363636,12.0,83.0,False,driving
187,-0.55,386.5177777777778,12.0,83.0,False,driving
188,-4.767272727272727,385.9772727272728,12.0,83.0,False,driving
189,3.6944444444444446,386.82666666666665,12.0,83.0,False,driving
190,21.58363636363637,388.9272727272728,12.0,83.0,False,driving
191,5.91,387.4333333333333,12.0,83.0,False,driving
192,-2.047272727272728,386.4390909090909,12.0,83.0,False,driving
193,-3.098888888888889,386.2677777777778,12.0,83.0,False,driving
194,-9.963636363636365,385.5236363636364,12.0,83.0,False,driving
195,-17.124444444444446,384.6888888888889,12.0,83.0,False,driving
196,-15.962727272727273,384.64818181818185,12.0,83.0,False,driving
197,-3.3000000000000003,385.9922222222223,12.0,83.0,False,driving
198,-3.8,386.0772727272728,12.0,83.0,False,driving
199,-0.4677777777777778,386.5,12.0,83.0,False,driving
200,-3.627272727272727,386.18545454545455,12.0,83.0,False,driving
201,-12.44111111111111,385.2255555555555,12.0,83.0,False,driving
202,-27.65727272727273,383.5054545454546,12.0,83.0,False,driving
203,-47.12777777777777,381.1744444444445,12.0,83.0,False,driving
204,-9.435454545454546,384.90363636363634,12.0,83.0,False,driving
205,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
206,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
207,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
208,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
209,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
210,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
211,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
212,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
213,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
214,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
215,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
216,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
217,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
218,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
219,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
220,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
221,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
222,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
223,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
224,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
225,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
226,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
227,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
228,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
229,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
230,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
231,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
232,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
233,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
234,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
235,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
236,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
237,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
238,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
239,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
240,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
241,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
242,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
243,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
244,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
245,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
246,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
247,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
248,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
249,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
250,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
251,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
252,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
253,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
254,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
255,0.0,384.90363636363634,12.0,83.0,False,idle_buffer
256,6.060909090909092,384.5418181818182,22.0,78.5,True,driving
257,-1.4944444444444445,383.97333333333336,22.0,78.5,True,driving
258,-4.16090909090909,383.7172727272728,22.0,78.5,True,driving
259,-4.524444444444445,383.69666666666666,22.0,78.5,True,driving
260,-8.241818181818182,383.38000000000005,22.0,78.5,True,driving
261,-10.276666666666666,383.1766666666667,22.0,78.5,True,driving
262,-8.442727272727273,383.28545454545457,22.0,78.5,True,driving
263,-22.24888888888889,382.22333333333336,22.0,78.5,True,driving
264,-36.346363636363634,380.9636363636364,22.0,78.5,True,driving
265,-41.11555555555555,380.4122222222222,22.0,78.5,True,driving
266,-57.55181818181818,378.9581818181818,22.0,78.5,True,driving
267,-74.48777777777778,377.3588888888889,22.0,78.5,True,driving
268,-73.12818181818182,377.2181818181818,22.0,78.5,True,driving
269,-54.44888888888889,378.4622222222222,22.0,78.5,True,driving
270,-28.328181818181815,380.46454545454543,22.0,78.5,True,driving
271,-26.236666666666665,380.69888888888886,22.0,78.5,True,driving
272,-23.182727272727277,380.9227272727272,22.0,78.5,True,driving
273,-19.87,381.2255555555555,22.0,78.5,True,driving
274,-26.19454545454545,380.69909090909096,22.0,78.5,True,driving
275,-23.814444444444447,380.84333333333336,22.0,78.5,True,driving
276,-14.894545454545456,381.55727272727273,22.0,78.5,True,driving
277,-12.466666666666669,381.8133333333333,22.0,78.5,True,driving
278,-8.354545454545455,382.15,22.0,78.5,True,driving
279,-2.555555555555556,382.6744444444445,22.0,78.5,True,driving
280,2.9709090909090907,383.1781818181818,22.0,78.5,True,driving
281,10.08222222222222,383.8177777777778,22.0,78.5,True,driving
282,23.36727272727273,384.9963636363637,22.0,78.5,True,driving
283,7.359999999999999,383.9511111111111,22.0,78.5,True,driving
284,2.1572727272727272,383.5181818181818,22.0,78.5,True,driving
285,13.284444444444444,384.3722222222222,22.0,78.5,True,driving
286,38.27909090909091,386.5272727272728,22.0,78.5,True,driving
287,29.74888888888889,386.1022222222222,22.0,78.5,True,driving
288,13.120909090909093,384.9045454545454,22.0,78.5,True,driving
289,2.895555555555555,384.0655555555556,22.0,78.5,True,driving
290,13.257272727272726,384.86909090909097,22.0,78.5,True,driving
291,7.887777777777777,384.5,22.0,78.5,True,driving
292,-2.152727272727273,383.7636363636364,22.0,78.5,True,driving
293,-6.912222222222223,383.31666666666666,22.0,78.5,True,driving
294,-16.915454545454544,382.48545454545456,22.0,78.5,True,driving
295,-10.05888888888889,382.9333333333333,22.0,78.5,True,driving
296,-3.5254545454545454,383.43545454545455,22.0,78.5,True,driving
297,-13.832222222222224,382.68666666666667,22.0,78.5,True,driving
298,-27.933636363636364,381.4890909090909,22.0,78.5,True,driving
299,-47.24333333333333,379.8044444444444,22.0,78.5,True,driving
300,-32.35636363636364,380.7381818181818,22.0,78.5,True,driving
301,0.7422222222222222,383.3311111111111,22.0,78.5,True,driving
302,6.832727272727272,383.9681818181818,22.0,78.5,True,driving
303,3.5700000000000003,383.8033333333333,22.0,78.5,True,driving
304,-8.362727272727273,382.92,22.0,78.5,True,driving
305,-20.035555555555558,381.9255555555556,22.0,78.5,True,driving
306,-23.163636363636364,381.58272727272725,22.0,78.5,True,driving
307,-19.482222222222223,381.7966666666667,22.0,78.5,True,driving
308,-22.075454545454544,381.5845454545455,22.0,78.5,True,driving
309,-10.495555555555557,382.4255555555556,22.0,78.5,True,driving
310,6.869999999999999,383.8209090909091,22.0,78.5,True,driving
311,12.488888888888887,384.4066666666666,22.0,78.5,True,driving
312,11.902727272727274,384.4772727272728,22.0,78.5,True,driving
313,12.564444444444444,384.58222222222224,22.0,78.5,True,driving
314,4.425454545454546,384.0272727272728,22.0,78.5,True,driving
315,11.66222222222222,384.5944444444444,22.0,78.5,True,driving
316,3.1763636363636363,384.0472727272728,22.0,78.5,True,driving
317,-2.042222222222222,383.6,22.0,78.5,True,driving
318,-0.8045454545454546,383.6745454545455,22.0,78.5,True,driving
319,0.6133333333333333,383.7966666666667,22.0,78.5,True,driving
320,-2.1263636363636365,383.60909090909087,22.0,78.5,True,driving
321,-3.78,383.4966666666666,22.0,78.5,True,driving
322,-4.426363636363636,383.3918181818181,22.0,78.5,True,driving
323,-10.69,382.9122222222222,22.0,78.5,True,driving
324,-16.23818181818182,382.4281818181818,22.0,78.5,True,driving
325,-17.538888888888888,382.2655555555555,22.0,78.5,True,driving
326,-14.390909090909092,382.42,22.0,78.5,True,driving
327,-2.9811111111111117,383.3611111111111,22.0,78.5,True,driving
328,-35.25545454545455,380.8145454545455,22.0,78.5,True,driving
329,-33.892222222222216,380.7188888888888,22.0,78.0,True,driving
330,-33.49818181818182,380.64818181818185,22.0,78.0,True,driving
331,-31.974444444444444,380.65222222222224,22.0,78.0,True,driving
332,-32.00454545454546,380.5672727272727,22.0,78.0,True,driving
333,-26.593333333333334,380.9244444444445,22.0,78.0,True,driving
334,-38.10727272727273,379.9963636363637,22.0,78.0,True,driving
335,-35.90222222222222,380.01,22.0,78.0,True,driving
336,-14.976363636363637,381.6054545454545,22.0,78.0,True,driving
337,-9.773333333333332,382.1022222222222,22.0,78.0,True,driving
338,-10.31,382.0981818181818,22.0,78.0,True,driving
339,-9.632222222222222,382.1666666666667,22.0,78.0,True,driving
340,-9.754545454545454,382.1827272727273,22.0,78.0,True,driving
341,-8.353333333333333,382.2911111111111,22.0,78.0,True,driving
342,-7.337272727272727,382.39,22.0,78.0,True,driving
343,-8.721111111111112,382.3211111111111,22.0,78.0,True,driving
344,-11.055454545454545,382.13545454545454,22.0,78.0,True,driving
345,-14.613333333333337,381.83222222222224,22.0,78.0,True,driving
346,-14.285454545454543,381.8163636363636,22.0,78.0,True,driving
347,-13.585555555555556,381.89,22.0,78.0,True,driving
348,-13.498181818181818,381.9,22.0,78.0,True,driving
349,-15.231111111111112,381.7188888888889,22.0,78.0,True,driving
350,-16.07090909090909,381.6645454545455,22.0,78.0,True,driving
351,-15.08888888888889,381.7,22.0,78.0,True,driving
352,-12.102727272727272,381.90363636363634,22.0,78.0,True,driving
353,-7.877777777777778,382.2577777777778,22.0,78.0,True,driving
354,-6.734545454545454,382.3481818181818,22.0,78.0,True,driving
355,5.767777777777777,383.37888888888887,22.0,78.0,True,driving
356,14.760909090909092,384.2318181818182,22.0,78.0,True,driving
357,12.83111111111111,384.2,22.0,78.0,True,driving
358,10.55,384.0890909090909,22.0,78.0,True,driving
359,8.690000000000001,384.0033333333333,22.0,78.0,True,driving
360,11.513636363636364,384.29,22.0,78.0,True,driving
361,8.666666666666666,384.1088888888889,22.0,78.0,True,driving
362,3.872727272727273,383.7863636363636,22.0,78.0,True,driving
363,-1.2433333333333334,383.4088888888889,22.0,78.0,True,driving
364,-3.328181818181818,383.2172727272728,22.0,78.0,True,driving
365,-3.988888888888889,383.1322222222223,22.0,78.0,True,driving
366,-4.470909090909091,383.1,22.0,78.0,True,driving
367,-4.6,383.1,22.0,78.0,True,driving
368,-4.702727272727273,383.1,22.0,78.0,True,driving
369,-5.5,383.00888888888886,22.0,78.0,True,driving
370,-7.234545454545454,382.8554545454545,22.0,78.0,True,driving
371,-4.521111111111111,383.0677777777778,22.0,78.0,True,driving
372,-3.7654545454545456,383.1,22.0,78.0,True,driving
373,-3.9577777777777774,383.1,22.0,78.0,True,driving
374,0.0,383.1,22.0,78.0,True,idle_buffer
375,0.0,383.1,22.0,78.0,True,idle_buffer
376,0.0,383.1,22.0,78.0,True,idle_buffer
377,0.0,383.1,22.0,78.0,True,idle_buffer
378,0.0,383.1,22.0,78.0,True,idle_buffer
379,0.0,383.1,22.0,78.0,True,idle_buffer
380,0.0,383.1,22.0,78.0,True,idle_buffer
381,0.0,383.1,22.0,78.0,True,idle_buffer
382,0.0,383.1,22.0,78.0,True,idle_buffer
383,0.0,383.1,22.0,78.0,True,idle_buffer
384,0.0,383.1,22.0,78.0,True,idle_buffer
385,0.0,383.1,22.0,78.0,True,idle_buffer
386,0.0,383.1,22.0,78.0,True,idle_buffer
387,0.0,383.1,22.0,78.0,True,idle_buffer
388,0.0,383.1,22.0,78.0,True,idle_buffer
389,0.0,383.1,22.0,78.0,True,idle_buffer
390,0.0,383.1,22.0,78.0,True,idle_buffer
391,0.0,383.1,22.0,78.0,True,idle_buffer
392,0.0,383.1,22.0,78.0,True,idle_buffer
393,0.0,383.1,22.0,78.0,True,idle_buffer
394,0.0,383.1,22.0,78.0,True,idle_buffer
395,0.0,383.1,22.0,78.0,True,idle_buffer
396,0.0,383.1,22.0,78.0,True,idle_buffer
397,0.0,383.1,22.0,78.0,True,idle_buffer
398,0.0,383.1,22.0,78.0,True,idle_buffer
399,0.0,383.1,22.0,78.0,True,idle_buffer
400,0.0,383.1,22.0,78.0,True,idle_buffer
401,0.0,383.1,22.0,78.0,True,idle_buffer
402,0.0,383.1,22.0,78.0,True,idle_buffer
403,0.0,383.1,22.0,78.0,True,idle_buffer
404,0.0,383.1,22.0,78.0,True,idle_buffer
405,0.0,383.1,22.0,78.0,True,idle_buffer
406,0.0,383.1,22.0,78.0,True,idle_buffer
407,0.0,383.1,22.0,78.0,True,idle_buffer
408,0.0,383.1,22.0,78.0,True,idle_buffer
409,0.0,383.1,22.0,78.0,True,idle_buffer
410,0.0,383.1,22.0,78.0,True,idle_buffer
411,0.0,383.1,22.0,78.0,True,idle_buffer
412,0.0,383.1,22.0,78.0,True,idle_buffer
413,0.0,383.1,22.0,78.0,True,idle_buffer
414,0.0,383.1,22.0,78.0,True,idle_buffer
415,0.0,383.1,22.0,78.0,True,idle_buffer
416,0.0,383.1,22.0,78.0,True,idle_buffer
417,0.0,383.1,22.0,78.0,True,idle_buffer
418,0.0,383.1,22.0,78.0,True,idle_buffer
419,0.0,383.1,22.0,78.0,True,idle_buffer
420,0.0,383.1,22.0,78.0,True,idle_buffer
421,49.02818181818181,387.6827272727273,26.0,92.5,False,driving
422,-45.51222222222222,381.1455555555556,26.0,92.5,False,driving
423,-163.5290909090909,372.5527272727273,26.0,92.5,False,driving
424,-121.56222222222222,374.6511111111111,26.0,92.5,False,driving
425,-28.929090909090903,381.16909090909087,26.0,92.5,False,driving
426,-13.175555555555556,382.5422222222222,26.0,92.5,False,driving
427,-25.938181818181818,381.8109090909091,26.0,92.5,False,driving
428,-33.32888888888889,381.3022222222223,26.0,92.5,False,driving
429,-30.40363636363636,381.57272727272726,26.0,92.5,False,driving
430,-10.625555555555556,383.0177777777778,26.0,92.5,False,driving
431,3.880909090909091,384.1627272727273,26.0,92.5,False,driving
432,7.720000000000001,384.6166666666667,26.0,92.5,False,driving
433,-12.11909090909091,383.38090909090914,26.0,92.5,False,driving
434,-26.39555555555556,382.39666666666665,26.0,92.5,False,driving
435,-19.97,382.8290909090909,26.0,92.5,False,driving
436,-3.9877777777777776,384.0077777777778,26.0,92.5,False,driving
437,-2.9672727272727277,384.2,26.0,92.5,False,driving
438,-15.116666666666667,383.4455555555556,26.0,92.5,False,driving
439,-16.517272727272726,383.3627272727272,26.0,92.5,False,driving
440,-15.946666666666667,383.4244444444445,26.0,92.5,False,driving
441,-15.77090909090909,383.4790909090909,26.0,92.09,False,driving
442,-13.794444444444444,383.6377777777777,26.0,92.0,False,driving
443,-3.2581818181818183,384.4181818181818,26.0,92.0,False,driving
444,-1.948888888888889,384.61,26.0,92.0,False,driving
445,-12.060909090909092,384.0036363636364,26.0,92.0,False,driving
446,-29.571111111111108,382.79777777777775,26.0,92.0,False,driving
447,-35.21,382.3127272727273,26.0,92.0,False,driving
448,-34.86222222222222,382.3122222222222,26.0,92.0,False,driving
449,-40.47272727272727,381.91,26.0,92.0,False,driving
450,-127.43333333333334,375.8133333333333,26.0,92.0,False,driving
451,-164.56,372.6672727272728,26.0,92.0,False,driving
452,-105.87222222222222,376.25,26.0,92.0,False,driving
453,-92.27636363636364,377.2218181818182,26.0,92.0,False,driving
