Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
124.8,0,3.1,2.5,-47.45,4.0,360.58,10.0,58.0,55.0,-0.38,530.01,44.21,16.5,1,361.57,5.88,5971.31,-0.02,21.28,0.0,85,5960.0,50.9,55.75,64.31,28.68,22.61,11.11,19.27,18.79,49.45,50.21,23.85,20.58,7.45,9.73,57.94,22.01,16.14,22.22,14.84,42.1,61.35,61.5,5.0,88.5,8.0
124.9,0,3.1,2.5,-46.16,4.0,360.88,10.0,58.0,55.0,-0.38,529.98,44.26,16.5,1,362.0,5.88,5978.69,-0.04,20.27,0.0,85,5960.0,50.9,55.76,64.35,28.7,22.63,11.11,19.3,18.79,49.48,50.25,23.86,20.61,7.42,9.8,57.97,22.05,16.16,22.19,14.86,41.78,61.35,61.5,5.0,88.5,8.0
125.0,0,3.1,2.5,-44.46,4.0,361.18,10.0,58.0,55.0,-0.38,529.96,44.31,16.5,1,362.0,6.0,5968.69,-0.04,19.23,0.0,85,5963.13,50.9,55.78,64.38,28.73,22.65,11.12,19.32,18.8,49.5,50.3,23.87,20.63,7.4,9.87,58.01,22.08,16.17,22.17,14.88,41.39,61.24,61.5,5.0,88.5,8.0
125.1,0,3.1,2.5,-42.86,4.0,361.47,10.0,58.0,55.0,-0.38,529.94,44.36,16.5,1,362.07,6.01,5961.31,-0.01,18.0,0.0,85,5983.13,50.9,55.8,64.42,28.76,22.67,11.13,19.34,18.81,49.53,50.33,23.87,20.65,7.38,9.91,58.04,22.12,16.19,22.14,14.89,40.82,61.4,61.5,5.0,88.5,8.0
125.2,0,3.1,2.5,-41.56,4.0,361.72,10.0,58.0,55.0,-0.38,529.92,44.41,16.5,1,362.57,6.01,5971.31,-0.21,17.0,0.0,85,6000.0,50.9,55.82,64.45,28.78,22.7,11.14,19.35,18.82,49.56,50.36,23.89,20.66,7.38,9.91,58.08,22.15,16.2,22.15,14.91,39.15,61.5,61.5,5.0,88.5,8.0
125.3,0,3.1,2.5,-39.46,4.0,362.14,10.0,58.0,55.0,-0.38,529.89,44.46,16.5,1,363.13,6.01,5983.93,-0.54,15.5,0.0,85,6000.0,50.9,55.84,64.48,28.79,22.74,11.15,19.36,18.83,49.6,50.39,23.91,20.67,7.38,9.91,58.11,22.19,16.21,22.19,14.93,34.02,61.26,61.5,5.0,88.5,8.0
125.4,0,3.1,2.5,-35.11,4.0,363.04,10.0,58.0,55.0,-0.38,529.87,44.5,16.5,1,364.13,6.02,6013.93,-0.41,15.73,0.0,85,6003.13,50.9,55.87,64.51,28.81,22.77,11.16,19.37,18.84,49.63,50.41,23.92,20.68,7.38,9.91,58.15,22.22,16.22,22.22,14.95,30.78,61.21,61.5,5.0,88.5,8.0
125.5,0,3.1,2.5,-31.86,4.0,363.7,10.0,58.0,55.0,-0.37,529.85,44.5,16.5,1,365.0,6.02,6038.69,-0.51,7.82,0.0,85,6023.13,50.9,55.89,64.53,28.83,22.81,11.17,19.38,18.85,49.67,50.44,23.94,20.69,7.38,9.91,58.18,22.26,16.23,22.26,14.96,30.0,61.27,61.5,5.0,88.5,8.0
125.6,0,3.1,2.5,-31.71,4.0,363.7,10.0,58.0,55.0,-0.37,529.82,44.5,16.5,1,365.0,6.03,6028.69,-0.82,8.23,0.0,85,6040.0,50.9,55.92,64.56,28.85,22.84,11.18,19.39,18.86,49.7,50.47,23.96,20.7,7.38,9.91,58.22,22.29,16.24,22.29,14.98,29.04,61.35,61.5,5.0,88.5,8.0
125.7,0,3.1,2.5,-30.27,4.0,363.94,10.0,58.0,55.0,-0.36,529.8,44.5,16.5,1,365.07,6.03,6022.62,-0.48,9.05,0.0,85,6040.0,50.9,55.94,64.58,28.86,22.88,11.18,19.39,18.86,49.74,50.49,23.98,20.7,7.38,9.91,58.25,22.33,16.25,22.33,15.0,26.11,61.17,61.5,5.0,88.5,8.0
125.8,0,3.1,2.5,-25.17,4.0,364.84,10.0,58.0,55.0,-0.35,529.78,44.5,16.5,1,365.57,6.03,6042.62,-0.21,5.22,0.0,85,6040.0,50.9,55.97,64.61,28.88,22.91,11.19,19.4,18.87,49.77,50.52,23.99,20.71,7.38,9.91,58.29,22.36,16.25,22.36,15.02,25.35,61.1,61.5,5.0,88.5,8.0
125.9,0,3.1,2.5,-19.93,4.0,365.74,10.0,58.0,55.0,-0.34,529.76,44.5,16.5,1,366.2,6.04,6060.0,-0.15,2.22,0.0,85,6040.0,50.9,56.0,64.64,28.9,22.95,11.2,19.41,18.88,49.81,50.54,24.01,20.72,7.38,9.91,58.32,22.4,16.26,22.4,15.03,25.35,61.29,61.5,5.0,88.5,8.0
126.0,0,3.1,2.5,-14.33,4.0,366.64,10.0,58.0,55.0,-0.34,529.73,44.5,16.5,1,367.7,6.04,6060.0,-0.31,-1.1,0.0,85,6040.0,50.9,56.02,64.66,28.92,22.98,11.21,19.42,18.89,49.84,50.57,24.03,20.73,7.38,9.91,58.36,22.43,16.27,22.43,15.05,25.35,61.22,61.5,5.0,88.5,8.0
126.1,0,3.1,2.5,-9.55,4.0,367.47,10.0,58.0,55.0,-0.33,529.71,44.5,16.48,1,369.07,6.05,6058.69,-0.29,-5.33,0.0,85,6040.0,50.9,56.05,64.69,28.93,23.0,11.22,19.43,18.9,49.88,50.6,24.05,20.74,7.37,9.91,58.39,22.47,16.28,22.47,15.07,25.35,61.1,61.5,5.0,88.5,8.0
126.2,0,3.1,2.5,-7.05,4.0,368.12,10.0,58.0,55.0,-0.32,529.69,44.5,16.36,1,369.57,6.06,6048.69,-0.36,-7.78,0.0,85,6043.12,50.9,56.07,64.72,28.96,23.0,11.23,19.44,18.91,49.91,50.62,24.05,20.76,7.36,9.91,58.43,22.48,16.3,22.51,15.09,25.35,60.92,61.5,5.0,88.5,8.0
126.3,0,3.1,2.5,-5.36,4.0,368.6,10.0,58.07,55.0,-0.31,529.66,44.5,16.25,1,370.0,6.07,6040.0,-0.48,-10.0,0.0,85,6063.12,50.9,56.1,64.74,28.98,23.0,11.24,19.45,18.93,49.94,50.65,24.05,20.78,7.34,9.91,58.46,22.48,16.33,22.55,15.1,25.35,60.73,61.5,5.0,88.5,8.0
126.4,0,3.1,2.5,-5.96,4.0,368.6,10.0,58.57,55.0,-0.31,529.64,44.51,16.25,1,370.0,6.08,6040.0,-0.51,-9.0,0.0,85,6080.0,50.9,56.13,64.77,29.01,23.0,11.24,19.46,18.95,49.98,50.67,24.05,20.79,7.32,9.91,58.5,22.48,16.35,22.6,15.12,25.5,60.6,61.5,5.0,88.5,8.0
126.5,0,3.1,2.5,-6.61,4.0,368.57,10.0,59.0,55.0,-0.31,529.62,44.56,16.27,1,370.0,6.09,6042.6,-0.49,-8.78,0.0,85,6080.0,50.9,56.15,64.79,29.04,23.0,11.25,19.46,18.97,50.01,50.7,24.05,20.81,7.3,9.91,58.53,22.48,16.38,22.64,15.14,25.43,60.4,61.5,5.0,88.5,8.0
126.6,0,3.1,2.5,-7.41,4.0,368.47,10.0,59.0,55.0,-0.31,529.6,44.61,16.39,1,370.0,6.1,6062.61,-0.39,-8.5,0.0,85,6083.11,50.9,56.18,64.82,29.06,23.0,11.26,19.47,18.98,50.05,50.73,24.05,20.83,7.29,9.91,58.57,22.48,16.41,22.68,15.16,25.83,60.34,61.5,5.0,88.5,8.0
126.7,0,3.1,2.5,-8.08,4.0,368.4,10.0,59.0,55.0,-0.31,529.57,44.66,16.5,1,370.0,6.11,6080.0,-0.29,-7.72,0.0,85,6103.11,50.9,56.21,64.85,29.09,23.0,11.27,19.48,19.0,50.08,50.75,24.05,20.85,7.27,9.91,58.6,22.48,16.43,22.73,15.17,25.91,60.09,61.5,5.0,88.5,8.0
126.8,0,3.1,2.5,-8.38,4.0,368.4,10.0,59.0,55.0,-0.31,529.55,44.71,16.5,1,370.0,6.12,6080.0,-0.3,-8.28,0.0,85,6120.0,50.9,56.23,64.87,29.11,23.0,11.28,19.49,19.02,50.12,50.78,24.05,20.86,7.25,9.91,58.64,22.48,16.46,22.77,15.19,26.19,60.06,61.5,5.0,88.5,8.0
126.9,0,3.1,2.5,-8.9,4.0,368.33,10.0,59.0,55.0,-0.31,529.53,44.76,16.5,1,369.94,6.12,6082.6,-0.45,-7.22,0.0,85,6120.0,50.9,56.26,64.9,29.14,23.0,11.29,19.5,19.04,50.15,50.81,24.05,20.88,7.23,9.91,58.67,22.48,16.48,22.81,15.21,26.75,59.93,61.5,5.0,88.5,8.0
127.0,0,3.1,2.5,-10.05,4.0,368.08,10.0,59.0,55.0,-0.31,529.5,44.81,16.5,1,369.44,6.12,6102.6,-0.35,-4.72,0.0,85,6104.46,50.9,56.28,64.92,29.17,23.0,11.3,19.51,19.05,50.19,50.83,24.05,20.9,7.22,9.91,58.71,22.48,16.51,22.86,15.23,27.08,59.72,61.5,5.0,88.5,8.0
127.1,0,3.1,2.5,-11.54,4.0,367.81,10.0,59.0,55.0,-0.31,529.48,44.86,16.5,1,369.0,6.12,6116.11,-0.27,-5.5,0.0,85,6004.47,50.9,56.31,64.95,29.19,23.01,11.31,19.52,19.07,50.22,50.87,24.05,20.91,7.21,9.92,58.74,22.48,16.54,22.9,15.24,27.83,59.65,61.5,5.0,88.5,8.0
127.2,0,3.1,2.5,-13.99,4.0,367.46,10.0,59.0,55.0,-0.31,529.46,44.91,16.5,1,369.0,6.12,6086.1,-0.33,-4.22,0.0,85,5916.89,50.9,56.34,64.98,29.21,23.02,11.32,19.53,19.08,50.25,50.91,24.03,20.92,7.23,9.95,58.78,22.51,16.56,22.95,15.24,28.45,59.55,61.5,5.0,88.5,8.0
127.3,0,3.1,2.5,-15.84,4.0,367.19,10.0,59.0,55.0,-0.31,529.44,44.96,16.47,1,369.0,6.12,6050.9,-0.16,-2.0,0.0,85,5896.9,50.9,56.37,65.01,29.22,23.03,11.34,19.53,19.09,50.28,50.95,23.99,20.93,7.25,9.98,58.81,22.55,16.57,22.99,15.24,28.78,59.39,61.5,5.0,88.5,8.0
127.4,0,3.1,2.5,-15.99,4.0,367.14,10.0,59.0,55.0,-0.31,529.41,45.01,16.22,1,369.0,6.12,5980.92,-0.23,-2.0,0.0,85,5880.0,50.9,56.42,65.04,29.22,23.03,11.36,19.54,19.1,50.31,51.0,23.96,20.94,7.27,10.0,58.83,22.6,16.59,23.03,15.24,29.01,59.34,61.5,5.0,88.5,8.0
127.5,0,3.1,2.5,-16.1,4.0,367.1,10.0,59.0,55.0,-0.31,529.39,45.06,16.0,1,369.0,6.12,5917.41,-0.25,-1.25,0.0,85,5880.0,50.9,56.46,65.08,29.23,23.04,11.37,19.55,19.11,50.33,51.04,23.93,20.95,7.28,10.03,58.86,22.64,16.61,23.08,15.24,29.08,59.3,61.5,5.0,88.5,8.0
127.6,0,3.1,2.5,-16.1,4.0,367.1,10.0,59.0,55.0,-0.31,529.37,45.11,16.0,1,369.0,6.12,5897.42,-0.35,-1.75,0.0,85,5883.1,50.9,56.5,65.11,29.24,23.05,11.39,19.56,19.12,50.36,51.08,23.89,20.96,7.3,10.05,58.89,22.68,16.63,23.12,15.24,29.08,59.18,61.5,5.0,88.5,8.0
127.7,0,3.1,2.5,-16.07,4.0,367.1,10.0,59.0,55.0,-0.31,529.34,45.16,16.0,1,369.0,6.12,5880.0,-0.29,-1.0,0.0,85,5903.1,50.9,56.55,65.15,29.25,23.06,11.41,19.57,19.13,50.38,51.13,23.86,20.97,7.32,10.08,58.91,22.73,16.64,23.16,15.24,29.29,59.02,61.5,5.0,88.5,8.0
127.8,0,3.1,2.5,-15.97,4.0,367.1,10.0,59.0,55.0,-0.31,529.32,45.21,16.0,1,369.0,6.12,5880.0,-0.21,-1.25,0.0,85,5920.0,50.9,56.59,65.18,29.26,23.07,11.43,19.58,19.14,50.41,51.17,23.82,20.97,7.34,10.11,58.94,22.77,16.66,23.21,15.24,29.29,59.11,61.5,5.0,88.5,8.0
127.9,0,3.1,2.5,-15.95,4.0,367.09,10.0,59.0,55.06,-0.31,529.3,45.26,16.0,1,369.0,6.12,5882.59,-0.2,-1.25,0.0,85,5920.0,50.9,56.64,65.22,29.27,23.08,11.44,19.59,19.14,50.44,51.21,23.79,20.98,7.35,10.13,58.96,22.81,16.68,23.25,15.24,29.68,58.98,61.5,5.0,88.5,8.0
128.0,0,3.1,2.5,-16.15,4.0,367.04,10.0,59.0,55.56,-0.31,529.28,45.31,16.0,1,369.0,5.92,5902.59,-0.12,-0.75,0.0,85,5923.1,50.9,56.68,65.25,29.28,23.09,11.46,19.6,19.15,50.46,51.26,23.75,20.99,7.37,10.16,58.99,22.86,16.7,23.29,15.24,29.68,58.76,61.5,5.0,88.5,8.0
128.1,0,3.1,2.5,-16.38,4.0,367.0,10.0,59.0,56.0,-0.31,529.25,45.36,16.0,1,368.94,5.92,5921.29,-0.2,-0.5,0.0,85,5943.09,50.9,56.72,65.29,29.29,23.1,11.48,19.6,19.16,50.49,51.29,23.72,21.0,7.37,10.18,59.02,22.9,16.71,23.34,15.25,29.85,58.6,61.5,5.0,88.5,8.0
128.2,0,3.1,2.5,-16.68,4.0,367.0,10.0,59.0,56.0,-0.31,529.23,45.41,16.0,1,368.44,5.92,5931.29,-0.36,0.0,0.0,85,5960.0,50.9,56.77,65.32,29.29,23.12,11.49,19.6,19.17,50.52,51.32,23.7,21.02,7.36,10.2,59.04,22.94,16.73,23.35,15.27,30.0,58.56,61.5,5.0,88.5,8.0
128.3,0,3.1,2.5,-16.98,4.0,366.99,10.0,59.0,56.0,-0.31,529.21,45.46,16.02,1,368.0,5.92,5941.29,-0.15,0.0,0.0,85,5960.0,50.9,56.8,65.36,29.3,23.13,11.5,19.6,19.18,50.56,51.35,23.69,21.04,7.34,10.22,59.07,22.97,16.73,23.35,15.3,30.09,58.56,61.5,5.0,88.5,8.0
128.4,0,3.1,2.5,-17.28,4.0,366.94,10.0,59.0,56.0,-0.31,529.18,45.5,16.14,1,368.0,5.92,5951.29,-0.27,-0.5,0.0,85,5960.0,50.9,56.83,65.39,29.31,23.15,11.51,19.6,19.19,50.59,51.37,23.68,21.06,7.32,10.23,59.11,23.01,16.74,23.35,15.33,30.0,58.42,61.5,5.0,88.5,8.0
128.5,0,3.1,2.5,-17.46,4.0,366.91,10.0,59.0,56.0,-0.31,529.16,45.5,16.25,1,368.06,5.92,5960.0,-0.31,0.0,0.0,85,5960.0,50.9,56.85,65.43,29.32,23.17,11.52,19.6,19.2,50.63,51.4,23.67,21.07,7.3,10.25,59.14,23.04,16.75,23.35,15.35,30.0,58.3,61.5,5.0,88.5,8.0
128.6,0,3.1,2.5,-17.31,4.0,366.96,10.0,59.0,56.0,-0.31,529.14,45.5,16.25,1,368.56,5.92,5960.0,-0.1,0.0,0.0,85,5963.09,50.9,56.88,65.46,29.33,23.19,11.52,19.6,19.2,50.66,51.43,23.66,21.09,7.29,10.27,59.18,23.08,16.76,23.35,15.38,30.18,58.25,61.5,5.0,88.5,8.0
128.7,0,3.1,2.5,-17.3,4.0,366.99,10.0,59.0,56.0,-0.31,529.12,45.5,16.25,1,368.94,5.92,5958.71,-0.24,0.0,0.0,85,5983.09,50.9,56.9,65.5,29.34,23.2,11.53,19.6,19.21,50.7,51.45,23.65,21.11,7.27,10.29,59.21,23.11,16.77,23.35,15.4,30.78,58.21,61.5,5.0,88.5,8.0
128.8,0,3.1,2.5,-17.7,4.0,366.94,10.0,59.0,56.0,-0.31,529.09,45.5,16.25,1,368.44,5.92,5948.71,-0.16,0.0,0.0,85,5996.91,50.9,56.93,65.53,29.35,23.22,11.54,19.6,19.22,50.73,51.48,23.65,21.13,7.25,10.3,59.25,23.15,16.78,23.35,15.43,30.93,58.1,61.5,5.0,88.5,8.0
128.9,0,3.1,2.5,-18.09,4.0,366.89,10.0,59.0,56.0,-0.31,529.07,45.5,16.25,1,368.0,5.92,5943.86,-0.16,0.0,0.0,85,5976.92,50.9,56.96,65.57,29.36,23.24,11.55,19.6,19.23,50.77,51.5,23.64,21.14,7.23,10.32,59.28,23.18,16.79,23.35,15.46,31.01,57.92,61.5,5.0,88.5,8.0
129.0,0,3.1,2.5,-18.44,4.0,366.84,10.0,59.0,56.0,-0.31,529.05,45.5,16.25,1,368.0,5.96,5973.85,-0.14,0.0,0.0,85,5956.92,50.9,56.98,65.6,29.36,23.26,11.56,19.6,19.24,50.8,51.53,23.63,21.16,7.22,10.34,59.32,23.22,16.8,23.35,15.48,31.85,58.0,61.5,5.0,88.5,8.0
129.1,0,3.1,2.5,-18.74,4.0,366.79,10.0,59.0,56.0,-0.31,529.02,45.5,16.25,1,368.0,5.96,5997.43,-0.06,0.0,0.0,85,5936.92,50.9,57.01,65.64,29.37,23.27,11.57,19.6,19.25,50.84,51.56,23.62,21.18,7.21,10.36,59.35,23.25,16.8,23.35,15.5,32.09,57.7,61.5,5.0,88.5,8.0
129.2,0,3.1,2.5,-18.89,4.0,366.74,10.0,59.0,56.0,-0.31,529.0,45.5,16.25,1,368.0,5.96,5977.43,-0.26,1.73,0.0,85,5920.0,50.9,57.03,65.67,29.39,23.29,11.58,19.61,19.26,50.86,51.59,23.62,21.18,7.22,10.39,59.39,23.26,16.82,23.37,15.51,33.18,57.66,61.5,5.0,88.5,8.0
129.3,0,3.1,2.5,-19.38,4.0,366.63,10.0,59.0,56.0,-0.31,528.98,45.5,16.23,1,368.0,5.96,5956.15,-0.31,0.55,0.0,85,5920.0,50.9,57.07,65.7,29.42,23.31,11.6,19.62,19.27,50.88,51.63,23.62,21.19,7.23,10.41,59.42,23.25,16.84,23.38,15.52,33.28,57.67,61.5,5.0,88.5,8.0
129.4,0,3.1,2.5,-20.83,4.0,366.38,10.0,59.0,56.0,-0.31,528.96,45.51,16.11,1,368.0,5.96,5926.16,-0.3,2.23,0.0,85,5923.08,50.9,57.1,65.73,29.45,23.33,11.62,19.63,19.27,50.89,51.66,23.62,21.2,7.24,10.44,59.46,23.24,16.85,23.4,15.53,34.03,57.63,61.5,5.0,88.5,8.0
129.5,0,3.1,2.5,-22.19,4.0,366.15,10.0,59.0,56.0,-0.32,528.93,45.56,16.0,1,367.94,5.96,5900.0,-0.25,2.77,0.0,85,5943.07,50.9,57.14,65.75,29.47,23.34,11.63,19.64,19.28,50.91,51.7,23.62,21.21,7.25,10.46,59.49,23.23,16.87,23.42,15.54,34.41,57.6,61.5,5.0,88.5,8.0
129.6,0,3.1,2.5,-23.29,4.0,365.95,10.0,59.0,56.0,-0.33,528.91,45.61,16.0,1,367.44,5.96,5900.0,-0.24,2.77,0.0,85,5960.0,50.9,57.17,65.78,29.5,23.36,11.65,19.65,19.29,50.93,51.73,23.62,21.22,7.25,10.49,59.53,23.23,16.89,23.43,15.55,34.48,57.47,61.5,5.0,88.5,8.0
129.7,0,3.1,2.5,-24.06,4.0,365.81,10.0,59.0,56.0,-0.35,528.89,45.66,16.02,1,367.06,5.96,5903.85,-0.25,4.27,0.0,85,5960.0,50.9,57.21,65.81,29.52,23.38,11.67,19.66,19.3,50.95,51.77,23.62,21.23,7.26,10.52,59.56,23.22,16.91,23.45,15.55,34.35,57.42,61.5,5.0,88.5,8.0
129.8,0,3.1,2.5,-23.91,4.0,365.86,10.0,59.0,56.0,-0.37,528.86,45.71,16.14,1,367.56,5.96,5933.85,-0.11,3.5,0.0,85,5953.86,50.9,57.24,65.83,29.55,23.4,11.69,19.67,19.31,50.96,51.8,23.62,21.24,7.27,10.54,59.6,23.21,16.92,23.47,15.56,34.55,57.36,61.5,5.0,88.5,8.0
129.9,0,3.1,2.5,-24.08,4.0,365.85,10.0,59.06,56.0,-0.38,528.84,45.76,16.25,1,367.94,5.96,5960.0,-0.1,3.45,0.0,85,5913.86,50.9,57.28,65.86,29.58,23.41,11.7,19.67,19.32,50.98,51.84,23.62,21.25,7.28,10.57,59.63,23.2,16.94,23.49,15.57,36.64,57.27,61.5,5.0,88.5,8.0
130.0,0,3.1,2.5,-25.13,4.0,365.65,10.0,59.56,56.0,-0.4,528.82,45.81,16.25,1,367.44,5.88,5960.0,-0.11,4.5,0.0,85,5873.86,50.9,57.31,65.88,29.6,23.43,11.72,19.68,19.33,51.0,51.87,23.62,21.25,7.29,10.59,59.67,23.19,16.96,23.5,15.58,38.21,57.3,61.5,5.0,88.5,8.0
130.1,0,3.1,2.5,-26.24,4.0,365.45,10.0,60.0,56.0,-0.41,528.8,45.86,16.23,1,366.94,5.86,5953.62,-0.14,5.23,0.0,85,5833.87,50.9,57.35,65.91,29.63,23.45,11.74,19.7,19.34,51.02,51.9,23.62,21.25,7.3,10.62,59.7,23.18,16.98,23.52,15.59,40.06,57.28,61.5,5.0,88.5,8.0
130.2,0,3.1,2.5,-27.54,4.0,365.25,10.0,60.0,56.0,-0.43,528.77,45.91,16.11,1,366.44,5.85,5903.62,-0.1,6.0,0.0,85,5800.0,50.9,57.38,65.94,29.67,23.47,11.75,19.74,19.36,51.04,51.92,23.6,21.23,7.33,10.65,59.74,23.21,16.99,23.55,15.6,40.55,57.18,61.5,5.0,88.5,8.0
130.3,0,3.1,2.5,-28.82,4.0,365.05,10.0,60.0,56.0,-0.44,528.75,45.96,15.98,1,366.0,5.84,5856.18,-0.09,7.73,0.0,85,5800.0,50.9,57.41,65.97,29.72,23.48,11.76,19.77,19.38,51.08,51.94,23.59,21.22,7.36,10.67,59.77,23.25,17.01,23.59,15.61,40.92,57.08,61.5,5.0,88.5,8.0
130.4,0,3.1,2.5,-30.02,4.0,364.85,10.0,60.0,56.0,-0.46,528.73,46.0,15.86,1,366.0,5.83,5826.18,-0.11,8.55,0.0,85,5796.94,50.9,57.44,66.0,29.78,23.5,11.77,19.81,19.41,51.11,51.95,23.57,21.2,7.38,10.7,59.79,23.29,17.03,23.62,15.62,41.92,57.07,61.5,5.0,88.5,8.0
130.5,0,3.1,2.5,-31.15,4.0,364.65,10.0,60.0,56.0,-0.46,528.7,46.0,15.75,1,366.0,5.82,5800.0,-0.11,9.5,0.0,85,5776.94,50.9,57.46,66.04,29.83,23.52,11.78,19.84,19.43,51.15,51.97,23.55,21.18,7.41,10.73,59.82,23.34,17.05,23.66,15.62,42.53,57.02,61.5,5.0,88.5,8.0
130.6,0,3.1,2.5,-32.1,4.0,364.45,10.0,60.0,56.0,-0.46,528.68,46.0,15.75,1,366.0,5.8,5800.0,-0.1,10.5,0.0,85,5756.94,50.9,57.49,66.07,29.88,23.54,11.79,19.88,19.46,51.18,51.99,23.53,21.17,7.44,10.75,59.85,23.38,17.06,23.69,15.63,44.81,57.11,61.5,5.0,88.5,8.0
130.7,0,3.1,2.5,-33.56,4.0,364.18,10.0,60.0,56.0,-0.46,528.66,46.0,15.75,1,365.94,5.79,5797.45,-0.06,11.0,0.0,85,5736.94,50.9,57.51,66.11,29.93,23.55,11.79,19.91,19.49,51.22,52.01,23.52,21.15,7.46,10.78,59.87,23.43,17.08,23.73,15.64,45.42,56.99,61.5,5.0,88.5,8.0
130.8,0,3.1,2.5,-36.46,4.0,363.73,10.0,60.0,56.0,-0.46,528.64,46.0,15.75,1,365.44,5.78,5777.45,-0.05,13.73,0.0,85,5716.94,50.9,57.54,66.14,29.99,23.57,11.8,19.95,19.51,51.25,52.02,23.5,21.13,7.49,10.8,59.9,23.47,17.1,23.76,15.65,45.88,57.0,61.5,5.0,88.5,8.0
130.9,0,3.1,2.5,-39.06,4.0,363.28,10.0,60.0,56.0,-0.46,528.61,46.0,15.75,1,364.94,5.77,5756.18,0.13,16.0,0.0,85,5696.94,50.9,57.57,66.18,30.04,23.59,11.81,19.98,19.54,51.29,52.04,23.48,21.11,7.51,10.83,59.92,23.51,17.12,23.8,15.66,46.6,57.04,61.5,5.0,88.5,8.0
131.0,0,3.1,2.5,-40.81,4.0,362.83,10.0,60.0,56.0,-0.46,528.59,46.0,15.75,1,364.44,5.76,5726.18,0.19,17.18,0.0,85,5670.83,50.9,57.59,66.21,30.09,23.61,11.82,20.02,19.57,51.32,52.06,23.47,21.1,7.54,10.86,59.95,23.56,17.13,23.83,15.67,46.6,57.11,61.5,5.0,88.5,8.0
131.1,0,3.11,2.5,-42.73,4.0,362.41,10.0,60.0,56.0,-0.46,528.57,46.0,15.73,1,363.94,5.76,5697.45,0.19,19.27,0.0,85,5610.84,50.9,57.62,66.25,30.14,23.62,11.83,20.04,19.59,51.36,52.08,23.45,21.08,7.57,10.88,59.98,23.6,17.15,23.86,15.69,46.75,57.24,61.5,5.0,88.5,8.0
131.2,0,3.12,2.5,-45.13,4.0,362.06,10.0,60.0,56.0,-0.46,528.54,46.0,15.61,1,363.44,5.76,5677.46,0.15,21.45,0.0,85,5560.0,50.9,57.65,66.28,30.16,23.63,11.84,20.06,19.61,51.39,52.11,23.44,21.06,7.6,10.91,60.0,23.64,17.16,23.89,15.72,46.67,57.22,61.5,5.0,88.5,8.0
131.3,0,3.13,2.5,-47.12,4.0,361.75,10.0,60.0,56.0,-0.46,528.52,46.0,15.48,1,363.0,5.76,5653.66,0.13,22.77,0.0,85,5560.0,50.9,57.68,66.32,30.16,23.64,11.85,20.08,19.63,51.41,52.13,23.43,21.04,7.64,10.94,60.03,23.67,17.17,23.91,15.76,46.67,57.25,61.5,5.0,88.5,8.0
131.4,0,3.13,2.5,-47.97,4.0,361.55,10.0,60.0,56.0,-0.46,528.5,46.01,15.36,1,363.0,5.76,5603.65,0.24,22.73,0.0,85,5556.95,50.9,57.71,66.35,30.16,23.65,11.86,20.1,19.65,51.44,52.16,23.42,21.03,7.67,10.96,60.05,23.71,17.18,23.92,15.79,46.6,57.32,61.5,5.0,88.5,8.0
131.5,0,3.14,2.5,-48.94,4.0,361.35,10.0,60.0,56.06,-0.44,528.48,46.06,15.25,1,362.94,5.76,5560.0,0.18,24.5,0.0,85,5536.95,50.9,57.75,66.39,30.16,23.65,11.86,20.11,19.66,51.47,52.18,23.41,21.01,7.71,10.99,60.08,23.74,17.19,23.94,15.83,46.6,57.38,61.5,5.0,88.5,8.0
131.6,0,3.15,2.5,-50.24,4.0,361.15,10.0,60.0,56.56,-0.41,528.45,46.11,15.25,1,362.44,5.76,5560.0,0.21,25.5,0.0,85,5535.24,50.9,57.78,66.42,30.16,23.66,11.87,20.13,19.68,51.49,52.21,23.4,20.99,7.74,11.01,60.11,23.78,17.2,23.96,15.86,46.6,57.48,61.5,5.0,88.5,8.0
131.7,0,3.16,2.5,-51.46,4.0,360.93,10.0,60.0,57.0,-0.39,528.43,46.16,15.25,1,362.0,5.76,5558.73,0.12,25.95,0.0,85,5635.23,50.9,57.82,66.46,30.16,23.67,11.88,20.15,19.7,51.52,52.24,23.39,20.97,7.78,11.04,60.13,23.81,17.21,23.98,15.9,46.6,57.53,61.5,5.0,88.5,8.0
