Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
10,0.0,10.09,9.0,-2.0636363636363635,12.0,372.0,13.17,12.0,12.0,-0.10909090909090909,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.34909090909090906,0.0,0.0,85.0,0.0,45.1,11.57,11.659999999999998,12.090000000000002,12.090000000000002,12.157272727272726,11.736363636363636,11.545454545454545,11.05,11.13,10.706363636363635,11.48,12.982727272727272,14.436363636363636,11.75,11.640909090909092,11.659999999999998,11.31,11.48,0.0,0.0,53.0,13.0,89,8
11,0.0,10.09,9.0,-2.011111111111111,12.0,372.0,13.17,12.0,12.0,-0.21333333333333332,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.35444444444444445,0.0,0.0,85.0,0.0,45.1,11.567777777777778,11.656666666666666,12.09,12.09,12.114444444444445,11.677777777777777,11.496666666666666,11.05,11.13,10.765555555555556,11.48,12.97,14.449999999999998,11.751111111111111,11.66,11.66,11.31,11.48,0.0,0.0,53.0,13.0,89,8
12,0.0,10.09,9.0,-2.0454545454545454,12.0,372.0,13.17,12.0,12.0,-0.2590909090909091,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.34909090909090906,0.0,0.0,85.0,0.0,45.05,11.511818181818182,11.594545454545456,12.090000000000002,12.090000000000002,12.157272727272726,11.72,11.48,11.05,11.13,10.716363636363637,11.47090909090909,12.958181818181817,14.44090909090909,11.808181818181817,11.659999999999998,11.659999999999998,11.31,11.48,0.0,0.0,53.0,13.0,89,8
13,0.0,10.09,9.0,-2.0555555555555554,12.0,372.0,13.17,12.0,12.0,-0.18333333333333332,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.35111111111111115,0.0,0.0,85.0,0.0,45.0,11.546666666666667,11.57,12.09,12.09,12.114444444444445,11.677777777777777,11.48,11.05,11.13,10.7,11.41,12.891111111111112,14.373333333333335,11.83,11.653333333333332,11.653333333333332,11.31,11.48,0.0,0.0,53.0,13.0,89,8
14,0.0,10.09,9.0,-2.0636363636363635,12.0,372.0,13.17,12.0,12.0,-0.1990909090909091,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.35818181818181816,0.0,0.0,85.0,0.0,45.0,11.511818181818182,11.57,12.090000000000002,12.090000000000002,12.163636363636364,11.72,11.489090909090908,11.05,11.13,10.706363636363635,11.4,12.88,14.359999999999998,11.83,11.596363636363636,11.596363636363636,11.317272727272728,11.48,0.0,0.0,53.0,13.0,89,8
15,0.0,10.09,9.0,-2.033333333333333,12.0,372.0,13.17,12.0,12.0,-0.2733333333333333,462.0,11.0,0.0,1.0,374.0,0.0,0.0,-0.3622222222222222,0.0,0.0,85.0,0.0,45.0,11.54888888888889,11.567777777777778,12.09,12.09,12.175555555555555,11.677777777777777,11.54888888888889,11.05,11.123333333333333,10.765555555555556,11.4,12.88,14.353333333333333,11.83,11.643333333333334,11.636666666666667,11.383333333333333,11.48,0.0,0.0,53.0,13.0,89,8
16,0.0,10.09,9.0,-2.0945454545454543,12.0,372.00454545454545,13.17,12.0,12.0,-0.2590909090909091,462.0,11.0,0.012727272727272728,1.0,374.1818181818182,0.0,5.155454545454545,-0.3409090909090909,0.0,0.0,85.0,145.95818181818183,45.0,11.57,11.506363636363636,12.090000000000002,12.090000000000002,12.11909090909091,11.733636363636363,11.499090909090908,11.055454545454547,11.082727272727272,10.716363636363637,11.4,12.88,14.30090909090909,11.83,11.659999999999998,11.596363636363636,11.39090909090909,11.492727272727272,0.0,0.0,53.0,13.0,89,8
17,0.0,10.09,9.0,-5.075555555555556,12.0,371.65555555555557,13.17,12.0,12.0,-0.18333333333333332,462.0,11.0,2.011111111111111,1.0,374.0,0.0,733.5477777777778,-0.3466666666666667,0.0,0.0,85.0,1047.8355555555556,45.0,11.57,11.48,12.086666666666666,12.101111111111111,12.165555555555555,11.75,11.48,11.135555555555555,11.216666666666667,10.71,11.406666666666666,12.88,14.350000000000001,11.82888888888889,11.653333333333332,11.636666666666667,11.325555555555557,11.55888888888889,0.0,0.0,53.0,13.0,89,8
18,0.2290909090909091,10.09,9.0,-8.276363636363637,12.0,371.24545454545455,13.17,12.0,12.0,-0.1509090909090909,462.0,11.0,4.906363636363636,1.0,373.4745454545455,1.1127272727272728,1831.1727272727273,-0.3418181818181818,0.0,0.0,85.0,2095.6290909090912,45.0,11.57,11.485454545454546,12.016363636363637,12.158181818181818,12.18,11.736363636363636,11.48,11.345454545454546,11.38,10.837272727272726,11.468181818181819,12.90090909090909,14.359999999999998,11.773636363636363,11.588181818181818,11.588181818181818,11.31,11.57,0.0,0.0,53.0,13.0,89,8
19,0.44,10.09,9.0,-10.025555555555556,12.0,370.9555555555555,13.17,12.0,12.0,-0.1988888888888889,462.0,11.0,7.703333333333333,1.0,373.0,2.088888888888889,2889.538888888889,-0.3655555555555556,0.0,0.0,85.0,3146.233333333333,45.0,11.57,11.553333333333335,11.931111111111111,12.104444444444445,12.175555555555555,11.67111111111111,11.486666666666666,11.4,11.47,10.87,11.473333333333334,13.030000000000001,14.386666666666665,11.80888888888889,11.57,11.57,11.31,11.563333333333334,0.0,0.0,53.0,13.0,89,8
20,0.19999999999999998,10.09,9.0,-13.086363636363636,12.0,370.60181818181815,13.17,12.0,12.0,-0.2281818181818182,462.0,11.0,10.447272727272727,1.0,372.4745454545455,3.056363636363636,3889.8054545454547,-0.3645454545454545,0.0,0.0,85.0,4163.400909090909,45.0,11.57,11.723636363636365,11.843636363636364,12.090000000000002,12.11909090909091,11.64909090909091,11.545454545454545,11.4,11.48,10.87,11.42090909090909,13.05,14.574545454545454,11.77090909090909,11.57,11.57,11.31,11.508181818181818,0.0,0.0,53.0,13.0,89,8
21,0.3244444444444444,10.09,9.0,-16.455555555555556,12.0,370.1722222222222,13.197777777777778,12.0,12.0,-0.13777777777777778,462.0,11.0,13.276666666666667,1.0,372.0,4.537777777777778,4949.7444444444445,-0.3422222222222222,0.0,0.0,85.0,5194.37,45.0,11.57,12.161111111111111,11.762222222222222,12.09,12.161111111111111,11.59,11.503333333333334,11.403333333333332,11.48,10.87,11.47,13.061111111111112,14.542222222222222,11.75,11.57,11.57,11.31,11.552222222222222,0.0,0.0,53.0,13.0,89,8
22,0.13818181818181818,10.09,9.0,-18.39818181818182,12.0,369.84999999999997,13.323636363636364,12.0,12.0,-0.12181818181818183,462.0,11.101818181818182,15.976363636363637,1.0,371.2927272727273,5.156363636363636,5950.510909090909,-0.3463636363636364,0.0,0.0,85.0,6222.776363636363,45.0,11.57,12.954545454545455,11.740909090909092,12.08090909090909,12.11909090909091,11.646363636363638,11.552727272727273,11.464545454545455,11.492727272727272,10.87,11.48,13.127272727272727,14.454545454545455,11.752727272727272,11.57,11.57,11.31,11.495454545454546,0.0,0.0,53.0,13.0,89,8
23,0.08,10.09,9.0,-20.726666666666667,12.0,369.53333333333336,13.34,12.0,12.0,-0.1988888888888889,462.0,11.47,18.55333333333333,1.0,370.24666666666667,6.32,6860.593333333333,-0.34444444444444444,0.0,0.0,85.0,6984.097777777777,45.0,11.57,13.966666666666667,11.674444444444443,12.02111111111111,12.165555555555555,11.66,11.576666666666666,11.486666666666666,11.575555555555557,10.876666666666667,11.473333333333334,13.14,14.392222222222223,11.813333333333333,11.57,11.576666666666666,11.31,11.48,0.0,0.0,53.0,13.0,89,8
24,0.04,10.09,9.0,-20.62272727272727,12.0,369.5,13.340000000000002,12.0,12.0,-0.27181818181818185,462.0,11.5,18.75090909090909,1.0,370.0,6.9781818181818185,6939.027272727273,-0.36,0.0,0.0,85.0,6892.187272727272,45.0,11.57,15.34909090909091,11.666363636363638,12.009999999999998,12.173636363636364,11.66909090909091,11.640909090909092,11.575454545454546,11.74909090909091,10.94909090909091,11.42090909090909,13.140000000000002,14.530909090909091,11.913636363636364,11.57,11.631818181818183,11.31,11.492727272727272,0.0,0.0,53.0,13.0,89,8
25,0.04111111111111111,10.09,9.0,-19.886666666666667,12.0,369.5,13.34,12.0,12.753333333333334,-0.21222222222222223,462.0,11.5,17.93777777777778,1.0,370.08666666666664,6.84,6660.282222222222,-0.3455555555555556,0.0,0.0,85.0,6598.4911111111105,45.0,11.57,16.962222222222223,11.742222222222223,12.016666666666666,12.114444444444445,11.742222222222223,11.664444444444445,11.802222222222222,12.005555555555555,11.036666666666667,11.47,13.157777777777778,14.68888888888889,12.2,11.57,11.593333333333334,11.31,11.55888888888889,0.0,0.0,53.0,13.0,89,8
26,0.05,10.09,9.0,-19.214545454545455,12.0,369.55,13.340000000000002,12.707272727272727,13.0,-0.24181818181818182,462.0,11.5,17.263636363636365,1.0,370.6363636363636,6.505454545454546,6429.721818181818,-0.3572727272727273,0.0,0.0,85.0,6362.407272727272,45.0,11.575454545454546,18.66090909090909,11.906363636363636,12.092727272727274,12.163636363636364,11.839090909090908,11.735454545454546,12.07818181818182,12.342727272727274,11.124545454545455,11.48,13.27818181818182,14.700909090909091,12.751818181818182,11.578181818181818,11.640909090909092,11.31,11.56090909090909,0.0,0.0,53.0,13.0,89,8
27,0.05777777777777778,10.09,9.0,-18.733333333333334,12.0,369.6,13.34,13.0,13.30888888888889,-0.2588888888888889,462.0,11.5,16.733333333333334,1.0,371.0,6.36,6216.125555555556,-0.3711111111111111,0.0,0.0,85.0,6170.795555555556,45.0,11.636666666666667,20.014444444444443,12.152222222222223,12.186666666666667,12.175555555555555,12.001111111111111,11.827777777777778,12.486666666666666,12.717777777777776,11.216666666666667,11.48,13.247777777777777,14.639999999999999,13.497777777777777,11.636666666666667,11.66,11.31,11.504444444444443,0.0,0.0,53.0,13.0,89,8
28,0.06363636363636363,10.09,9.0,-18.327272727272728,12.0,369.6,13.340000000000002,13.889090909090909,14.0,-0.2736363636363636,462.0,11.5,16.41090909090909,1.0,371.0,6.218181818181819,6069.307272727273,-0.34545454545454546,0.0,0.0,85.0,6028.837272727274,45.0,11.67181818181818,20.920909090909092,12.42,12.350909090909092,12.110000000000001,12.165454545454544,11.994545454545454,12.993636363636364,13.282727272727273,11.368181818181817,11.492727272727272,13.313636363636363,14.63,14.486363636363636,11.596363636363636,11.659999999999998,11.31,11.547272727272727,0.0,0.0,53.0,13.0,89,8
29,0.07,10.096666666666668,9.0,-17.922222222222224,12.0,369.6,13.34,14.53111111111111,14.30888888888889,-0.2588888888888889,462.0,11.59,15.933333333333334,1.0,371.0,6.16,5913.245555555555,-0.35333333333333333,0.0,0.0,85.0,5890.803333333333,45.0,11.862222222222222,21.88222222222222,12.757777777777777,12.523333333333333,12.096666666666668,12.283333333333333,12.238888888888889,13.523333333333333,13.821111111111112,11.484444444444444,11.575555555555557,13.375555555555556,14.618888888888888,15.66111111111111,11.647777777777778,11.66,11.31,11.504444444444443,0.0,0.0,53.0,13.0,89,8
30,0.07909090909090909,10.15,9.0,-17.66090909090909,12.0,369.6,13.340000000000002,15.161818181818182,15.0,-0.18363636363636363,462.0,11.958181818181817,15.61909090909091,1.0,371.0,5.909090909090909,5800.185454545454,-0.3518181818181818,0.0,0.0,85.0,5776.517272727273,44.9,12.135454545454547,22.547272727272727,13.17909090909091,12.69909090909091,12.163636363636364,12.510909090909092,12.50090909090909,14.111818181818181,14.335454545454546,11.708181818181817,11.72909090909091,13.257272727272728,14.542727272727273,16.882727272727273,11.735454545454546,11.659999999999998,11.31,11.547272727272727,0.0,0.0,53.0,13.0,89,8
31,0.07,10.101111111111111,9.0,-17.441111111111113,12.0,369.6,13.34,16.0,15.53111111111111,-0.15,462.0,12.0,15.5,1.0,371.0,5.8,5754.806666666667,-0.35777777777777775,0.0,0.0,85.0,5743.088888888889,44.9,12.593333333333334,23.206666666666663,13.615555555555554,12.882222222222222,12.18,12.69111111111111,12.757777777777777,14.652222222222223,14.784444444444444,11.898888888888889,11.818888888888889,13.236666666666666,14.470000000000002,18.095555555555556,11.813333333333334,11.66,11.31,11.504444444444443,0.0,0.0,53.0,13.0,89,8
32,0.05363636363636364,10.09,9.0,-17.387272727272727,12.0,369.6,13.340000000000002,16.88909090909091,16.16181818181818,-0.24000000000000002,462.0,12.101818181818182,15.414545454545454,1.0,371.0,5.8,5693.12909090909,-0.34,0.0,0.0,85.0,5695.256363636364,44.9,13.257272727272728,24.08909090909091,14.036363636363637,13.121818181818183,12.173636363636364,12.81,12.954545454545455,15.168181818181818,15.23090909090909,12.073636363636364,11.83,13.313636363636363,14.526363636363635,19.05636363636364,11.764545454545454,11.659999999999998,11.31,11.556363636363637,0.0,0.0,53.0,13.0,89,8
33,0.07555555555555556,10.09,9.0,-17.195555555555554,12.0,369.5777777777778,13.34,17.531111111111112,17.0,-0.21222222222222223,462.0,12.47,15.25,1.0,371.0,5.8,5654.315555555555,-0.3622222222222222,0.0,0.0,85.0,5644.637777777778,44.9,14.084444444444445,24.915555555555557,14.33888888888889,13.31111111111111,12.114444444444445,13.03,13.193333333333333,15.623333333333335,15.724444444444446,12.248888888888889,11.84,13.407777777777778,14.546666666666665,19.924444444444443,11.75,11.66,11.31,11.57,0.0,0.0,53.0,13.0,89,8
34,0.049090909090909095,10.09,9.0,-17.253636363636364,12.0,369.58636363636367,13.340000000000002,18.16181818181818,17.343636363636364,-0.24181818181818182,462.0,12.601818181818182,15.073636363636364,1.0,371.0,5.632727272727272,5611.714545454545,-0.35545454545454547,0.0,0.0,85.0,5601.265454545454,44.9,15.021818181818183,25.515454545454546,14.665454545454544,13.494545454545454,12.157272727272726,13.149090909090908,13.383636363636363,16.05090909090909,16.097272727272728,12.430909090909092,11.896363636363638,13.56,14.614545454545453,20.664545454545454,11.740909090909092,11.659999999999998,11.31,11.57,0.0,0.0,53.0,13.0,89,8
35,0.04,10.09,9.0,-17.094444444444445,12.0,369.5222222222222,13.34,19.0,18.0,-0.2588888888888889,462.0,12.97,15.0,1.0,371.0,5.56,5600.0,-0.35,0.0,0.0,85.0,5600.0,44.9,15.97888888888889,26.167777777777776,14.944444444444445,13.734444444444444,12.114444444444445,13.31111111111111,13.55888888888889,16.417777777777776,16.455555555555556,12.664444444444445,11.842222222222222,13.656666666666666,14.603333333333333,21.296666666666667,11.674444444444443,11.66,11.315555555555555,11.57,0.0,0.0,53.0,13.0,89,8
36,0.06545454545454545,10.09,9.0,-17.14727272727273,12.0,369.5,13.37,19.707272727272727,18.707272727272727,-0.18545454545454546,462.0,13.101818181818182,15.0,1.0,371.0,5.56,5600.0,-0.3481818181818182,0.0,0.0,85.0,5600.0,44.9,16.87,26.935454545454547,15.214545454545457,13.92090909090909,12.163636363636364,13.473636363636365,13.733636363636363,16.774545454545457,16.86909090909091,12.797272727272729,11.83,13.646363636363638,14.383636363636363,21.91272727272727,11.666363636363638,11.659999999999998,11.38,11.57,0.0,0.0,53.0,13.0,89,8
37,0.08,10.09,9.0,-17.11,12.0,369.4944444444444,13.491111111111111,20.531111111111112,19.0,-0.24222222222222223,462.0,13.47,15.076666666666666,1.0,371.0,5.56,5607.901111111111,-0.34111111111111114,0.0,0.0,85.0,5616.902222222223,44.9,17.677777777777777,27.778888888888886,15.536666666666669,14.104444444444445,12.18,13.593333333333334,13.899999999999999,17.193333333333335,17.232222222222223,13.018888888888888,11.83,13.513333333333334,14.213333333333333,22.59,11.725555555555555,11.66,11.4,11.57,0.0,0.0,53.0,13.0,89,8
38,0.05090909090909091,10.09,9.0,-17.291818181818183,12.0,369.45454545454544,13.5,21.16181818181818,19.88909090909091,-0.21545454545454545,462.0,13.601818181818182,15.25,1.0,370.98727272727274,5.5672727272727265,5640.0,-0.35545454545454547,0.0,0.0,85.0,5640.0,44.9,18.451818181818183,28.516363636363636,15.754545454545456,14.343636363636364,12.18,13.80909090909091,14.02,17.63,17.59181818181818,13.20909090909091,11.83,13.48090909090909,14.169090909090908,23.28818181818182,11.682727272727272,11.659999999999998,11.4,11.57,0.0,0.0,53.0,13.0,89,8
39,0.07555555555555556,10.09,9.0,-17.362222222222222,12.0,369.4,13.5,22.0,20.531111111111112,-0.24333333333333332,462.0,13.97,15.25,1.0,370.5711111111111,5.63,5641.7266666666665,-0.26,0.0,0.0,85.0,5640.0,44.9,19.05333333333333,29.153333333333332,16.06222222222222,14.53111111111111,12.18,13.933333333333334,14.234444444444446,18.06222222222222,18.013333333333335,13.377777777777778,11.83,13.406666666666666,14.035555555555554,24.047777777777778,11.725555555555555,11.66,11.4,11.563333333333334,0.0,0.0022222222222222222,52.69,13.0,89,8
40,0.04727272727272727,10.09,9.0,-17.89636363636364,12.0,369.3545454545454,13.5,22.707272727272727,21.0,-0.3090909090909091,462.0,14.101818181818182,15.25,1.0,370.4745454545455,5.61,5642.223636363637,-0.02090909090909092,5.7736363636363635,0.0,85.0,5637.083636363636,44.9,19.76909090909091,29.825454545454544,16.356363636363636,14.706363636363637,12.18,14.096363636363636,14.36909090909091,18.433636363636364,18.45,13.495454545454544,11.851818181818182,13.331818181818182,14.033636363636363,24.770000000000003,11.676363636363636,11.659999999999998,11.4,11.495454545454546,8.903636363636364,0.59,52.5,13.0,89,8
41,0.05888888888888889,10.09,9.0,-22.80333333333333,12.0,368.73,13.5,23.308888888888887,21.753333333333334,-0.2588888888888889,462.0,14.559999999999999,15.194444444444445,1.0,370.0,5.6,5605.438888888889,0.7211111111111111,48.32333333333333,0.0,85.0,5600.0,44.9,20.49,30.463333333333335,16.746666666666666,14.88888888888889,12.18,14.27111111111111,14.584444444444443,18.852222222222224,18.886666666666667,13.717777777777776,12.034444444444444,13.30888888888889,14.14111111111111,25.466666666666665,11.66,11.66,11.4,11.491111111111111,23.299999999999997,2.973333333333333,52.5,13.0,89,8
42,0.07545454545454545,10.09,9.0,-20.12181818181818,12.0,368.9372727272727,13.536363636363637,24.012727272727272,22.16181818181818,-0.2290909090909091,462.0,14.958181818181817,15.201818181818181,1.0,369.97999999999996,5.592727272727273,5599.341818181819,0.19818181818181815,18.671818181818182,0.0,85.0,5600.0,44.9,21.19818181818182,31.135454545454547,17.046363636363637,15.13,12.189090909090908,14.444545454545453,14.725454545454545,19.288181818181815,19.322727272727274,13.898181818181818,12.489999999999998,13.233636363636363,13.937272727272727,26.10272727272727,11.659999999999998,11.659999999999998,11.4,11.556363636363637,16.227272727272727,6.503636363636363,52.5,13.0,89,8
43,0.08,10.09,9.0,-18.74888888888889,12.0,369.1122222222223,13.66,24.959999999999997,23.0,-0.18333333333333332,462.0,15.09,15.142222222222223,1.0,370.24666666666667,5.52,5608.695555555556,-0.18222222222222223,3.822222222222222,0.0,85.0,5625.783333333334,44.8,22.016666666666666,31.77333333333333,17.37222222222222,15.326666666666666,12.253333333333334,14.618888888888888,15.011111111111111,19.71777777777778,19.75111111111111,14.01,12.867777777777778,13.145555555555555,13.69111111111111,26.776666666666667,11.67,11.66,11.403333333333332,11.563333333333334,31.633333333333333,7.338888888888889,52.5,13.0,89,8
44,0.08,10.09,9.0,-29.041818181818186,12.0,367.88,13.67,25.525454545454544,23.34363636363636,-0.1990909090909091,462.0,15.458181818181817,15.25,1.0,369.2927272727273,5.593636363636364,5640.0,0.5081818181818182,49.56818181818182,0.0,85.0,5640.0,44.8,22.701818181818183,32.444545454545455,17.657272727272726,15.566363636363635,12.27,14.793636363636363,15.216363636363637,20.082727272727272,20.12272727272727,14.176363636363636,13.196363636363635,13.08,13.593636363636364,27.40636363636364,11.806363636363637,11.659999999999998,11.464545454545455,11.508181818181818,37.79727272727273,9.162727272727272,52.5,13.0,89,8
45,0.008888888888888889,10.09,9.0,-28.50333333333333,12.0,367.8622222222223,13.67,26.0,24.0,-0.2744444444444445,462.0,15.59,15.25,1.0,369.0,5.58,5635.555555555556,0.27888888888888885,40.97777777777778,0.0,85.0,5640.0,44.8,23.43777777777778,33.083333333333336,17.987777777777776,15.753333333333334,12.27,14.96888888888889,15.391111111111112,20.43777777777778,20.545555555555556,14.415555555555557,13.406666666666666,13.137777777777778,13.595555555555556,28.017777777777777,11.904444444444444,11.66,11.486666666666666,11.55888888888889,37.81777777777778,11.372222222222222,52.5,13.0,89,8
